"","State","Name","SSA State County Code","FIPS State County Code","County"
"10772","Illinois","MercyCare Health Plans","14992","17203","Woodford"
"10773","Illinois","WellFirst Health","14000","17001","Adams"
"10774","Illinois","WellFirst Health","14010","17003","Alexander"
"10775","Illinois","WellFirst Health","14020","17005","Bond"
"10776","Illinois","WellFirst Health","14030","17007","Boone"
"10777","Illinois","WellFirst Health","14040","17009","Brown"
"10778","Illinois","WellFirst Health","14050","17011","Bureau"
"10779","Illinois","WellFirst Health","14060","17013","Calhoun"
"10780","Illinois","WellFirst Health","14070","17015","Carroll"
"10781","Illinois","WellFirst Health","14080","17017","Cass"
"10782","Illinois","WellFirst Health","14090","17019","Champaign"
"10783","Illinois","WellFirst Health","14100","17021","Christian"
"10784","Illinois","WellFirst Health","14110","17023","Clark"
"10785","Illinois","WellFirst Health","14120","17025","Clay"
"10786","Illinois","WellFirst Health","14130","17027","Clinton"
"10787","Illinois","WellFirst Health","14140","17029","Coles"
"10788","Illinois","WellFirst Health","14141","17031","Cook"
"10789","Illinois","WellFirst Health","14150","17033","Crawford"
"10790","Illinois","WellFirst Health","14160","17035","Cumberland"
"10791","Illinois","WellFirst Health","14170","17037","DeKalb"
"10792","Illinois","WellFirst Health","14180","17039","De Witt"
"10793","Illinois","WellFirst Health","14190","17041","Douglas"
"10794","Illinois","WellFirst Health","14250","17043","DuPage"
"10795","Illinois","WellFirst Health","14310","17045","Edgar"
"10796","Illinois","WellFirst Health","14320","17047","Edwards"
"10797","Illinois","WellFirst Health","14330","17049","Effingham"
"10798","Illinois","WellFirst Health","14340","17051","Fayette"
"10799","Illinois","WellFirst Health","14350","17053","Ford"
"10800","Illinois","WellFirst Health","14360","17055","Franklin"
"10801","Illinois","WellFirst Health","14370","17057","Fulton"
"10802","Illinois","WellFirst Health","14380","17059","Gallatin"
"10803","Illinois","WellFirst Health","14390","17061","Greene"
"10804","Illinois","WellFirst Health","14400","17063","Grundy"
"10805","Illinois","WellFirst Health","14410","17065","Hamilton"
"10806","Illinois","WellFirst Health","14420","17067","Hancock"
"10807","Illinois","WellFirst Health","14421","17069","Hardin"
"10808","Illinois","WellFirst Health","14440","17071","Henderson"
"10809","Illinois","WellFirst Health","14450","17073","Henry"
"10810","Illinois","WellFirst Health","14460","17075","Iroquois"
"10811","Illinois","WellFirst Health","14470","17077","Jackson"
"10812","Illinois","WellFirst Health","14480","17079","Jasper"
"10813","Illinois","WellFirst Health","14490","17081","Jefferson"
"10814","Illinois","WellFirst Health","14500","17083","Jersey"
"10815","Illinois","WellFirst Health","14510","17085","Jo Daviess"
"10816","Illinois","WellFirst Health","14520","17087","Johnson"
"10817","Illinois","WellFirst Health","14530","17089","Kane"
"10818","Illinois","WellFirst Health","14540","17091","Kankakee"
"10819","Illinois","WellFirst Health","14550","17093","Kendall"
"10820","Illinois","WellFirst Health","14560","17095","Knox"
"10821","Illinois","WellFirst Health","14570","17097","Lake"
"10822","Illinois","WellFirst Health","14580","17099","La Salle"
"10823","Illinois","WellFirst Health","14590","17101","Lawrence"
"10824","Illinois","WellFirst Health","14600","17103","Lee"
"10825","Illinois","WellFirst Health","14610","17105","Livingston"
"10826","Illinois","WellFirst Health","14620","17107","Logan"
"10827","Illinois","WellFirst Health","14630","17109","McDonough"
"10828","Illinois","WellFirst Health","14640","17111","McHenry"
"10829","Illinois","WellFirst Health","14650","17113","McLean"
"10830","Illinois","WellFirst Health","14660","17115","Macon"
"10831","Illinois","WellFirst Health","14670","17117","Macoupin"
"10832","Illinois","WellFirst Health","14680","17119","Madison"
"10833","Illinois","WellFirst Health","14690","17121","Marion"
"10834","Illinois","WellFirst Health","14700","17123","Marshall"
"10835","Illinois","WellFirst Health","14710","17125","Mason"
"10836","Illinois","WellFirst Health","14720","17127","Massac"
"10837","Illinois","WellFirst Health","14730","17129","Menard"
"10838","Illinois","WellFirst Health","14740","17131","Mercer"
"10839","Illinois","WellFirst Health","14750","17133","Monroe"
"10840","Illinois","WellFirst Health","14760","17135","Montgomery"
"10841","Illinois","WellFirst Health","14770","17137","Morgan"
"10842","Illinois","WellFirst Health","14780","17139","Moultrie"
"10843","Illinois","WellFirst Health","14790","17141","Ogle"
"10844","Illinois","WellFirst Health","14800","17143","Peoria"
"10845","Illinois","WellFirst Health","14810","17145","Perry"
"10846","Illinois","WellFirst Health","14820","17147","Piatt"
"10847","Illinois","WellFirst Health","14830","17149","Pike"
"10848","Illinois","WellFirst Health","14831","17151","Pope"
"10849","Illinois","WellFirst Health","14850","17153","Pulaski"
"10850","Illinois","WellFirst Health","14860","17155","Putnam"
"10851","Illinois","WellFirst Health","14870","17157","Randolph"
"10852","Illinois","WellFirst Health","14880","17159","Richland"
"10853","Illinois","WellFirst Health","14890","17161","Rock Island"
"10854","Illinois","WellFirst Health","14900","17163","St. Clair"
"10855","Illinois","WellFirst Health","14910","17165","Saline"
"10856","Illinois","WellFirst Health","14920","17167","Sangamon"
"10857","Illinois","WellFirst Health","14921","17169","Schuyler"
"10858","Illinois","WellFirst Health","14940","17171","Scott"
"10859","Illinois","WellFirst Health","14950","17173","Shelby"
"10860","Illinois","WellFirst Health","14960","17175","Stark"
"10861","Illinois","WellFirst Health","14970","17177","Stephenson"
"10862","Illinois","WellFirst Health","14980","17179","Tazewell"
"10863","Illinois","WellFirst Health","14981","17181","Union"
"10864","Illinois","WellFirst Health","14982","17183","Vermilion"
"10865","Illinois","WellFirst Health","14983","17185","Wabash"
"10866","Illinois","WellFirst Health","14984","17187","Warren"
"10867","Illinois","WellFirst Health","14985","17189","Washington"
"10868","Illinois","WellFirst Health","14986","17191","Wayne"
"10869","Illinois","WellFirst Health","14987","17193","White"
"10870","Illinois","WellFirst Health","14988","17195","Whiteside"
"10871","Illinois","WellFirst Health","14989","17197","Will"
"10872","Illinois","WellFirst Health","14990","17199","Williamson"
"10873","Illinois","WellFirst Health","14991","17201","Winnebago"
"10874","Illinois","WellFirst Health","14992","17203","Woodford"
"10875","Illinois","Quartz","14000","17001","Adams"
"10876","Illinois","Quartz","14010","17003","Alexander"
"10877","Illinois","Quartz","14020","17005","Bond"
"10878","Illinois","Quartz","14030","17007","Boone"
"10879","Illinois","Quartz","14040","17009","Brown"
"10880","Illinois","Quartz","14050","17011","Bureau"
"10881","Illinois","Quartz","14060","17013","Calhoun"
"10882","Illinois","Quartz","14070","17015","Carroll"
"10883","Illinois","Quartz","14080","17017","Cass"
"10884","Illinois","Quartz","14090","17019","Champaign"
"10885","Illinois","Quartz","14100","17021","Christian"
"10886","Illinois","Quartz","14110","17023","Clark"
"10887","Illinois","Quartz","14120","17025","Clay"
"10888","Illinois","Quartz","14130","17027","Clinton"
"10889","Illinois","Quartz","14140","17029","Coles"
"10890","Illinois","Quartz","14141","17031","Cook"
"10891","Illinois","Quartz","14150","17033","Crawford"
"10892","Illinois","Quartz","14160","17035","Cumberland"
"10893","Illinois","Quartz","14170","17037","DeKalb"
"10894","Illinois","Quartz","14180","17039","De Witt"
"10895","Illinois","Quartz","14190","17041","Douglas"
"10896","Illinois","Quartz","14250","17043","DuPage"
"10897","Illinois","Quartz","14310","17045","Edgar"
"10898","Illinois","Quartz","14320","17047","Edwards"
"10899","Illinois","Quartz","14330","17049","Effingham"
"10900","Illinois","Quartz","14340","17051","Fayette"
"10901","Illinois","Quartz","14350","17053","Ford"
"10902","Illinois","Quartz","14360","17055","Franklin"
"10903","Illinois","Quartz","14370","17057","Fulton"
"10904","Illinois","Quartz","14380","17059","Gallatin"
"10905","Illinois","Quartz","14390","17061","Greene"
"10906","Illinois","Quartz","14400","17063","Grundy"
"10907","Illinois","Quartz","14410","17065","Hamilton"
"10908","Illinois","Quartz","14420","17067","Hancock"
"10909","Illinois","Quartz","14421","17069","Hardin"
"10910","Illinois","Quartz","14440","17071","Henderson"
"10911","Illinois","Quartz","14450","17073","Henry"
"10912","Illinois","Quartz","14460","17075","Iroquois"
"10913","Illinois","Quartz","14470","17077","Jackson"
"10914","Illinois","Quartz","14480","17079","Jasper"
"10915","Illinois","Quartz","14490","17081","Jefferson"
"10916","Illinois","Quartz","14500","17083","Jersey"
"10917","Illinois","Quartz","14510","17085","Jo Daviess"
"10918","Illinois","Quartz","14520","17087","Johnson"
"10919","Illinois","Quartz","14530","17089","Kane"
"10920","Illinois","Quartz","14540","17091","Kankakee"
"10921","Illinois","Quartz","14550","17093","Kendall"
"10922","Illinois","Quartz","14560","17095","Knox"
"10923","Illinois","Quartz","14570","17097","Lake"
"10924","Illinois","Quartz","14580","17099","La Salle"
"10925","Illinois","Quartz","14590","17101","Lawrence"
"10926","Illinois","Quartz","14600","17103","Lee"
"10927","Illinois","Quartz","14610","17105","Livingston"
"10928","Illinois","Quartz","14620","17107","Logan"
"10929","Illinois","Quartz","14630","17109","McDonough"
"10930","Illinois","Quartz","14640","17111","McHenry"
"10931","Illinois","Quartz","14650","17113","McLean"
"10932","Illinois","Quartz","14660","17115","Macon"
"10933","Illinois","Quartz","14670","17117","Macoupin"
"10934","Illinois","Quartz","14680","17119","Madison"
"10935","Illinois","Quartz","14690","17121","Marion"
"10936","Illinois","Quartz","14700","17123","Marshall"
"10937","Illinois","Quartz","14710","17125","Mason"
"10938","Illinois","Quartz","14720","17127","Massac"
"10939","Illinois","Quartz","14730","17129","Menard"
"10940","Illinois","Quartz","14740","17131","Mercer"
"10941","Illinois","Quartz","14750","17133","Monroe"
"10942","Illinois","Quartz","14760","17135","Montgomery"
"10943","Illinois","Quartz","14770","17137","Morgan"
"10944","Illinois","Quartz","14780","17139","Moultrie"
"10945","Illinois","Quartz","14790","17141","Ogle"
"10946","Illinois","Quartz","14800","17143","Peoria"
"10947","Illinois","Quartz","14810","17145","Perry"
"10948","Illinois","Quartz","14820","17147","Piatt"
"10949","Illinois","Quartz","14830","17149","Pike"
"10950","Illinois","Quartz","14831","17151","Pope"
"10951","Illinois","Quartz","14850","17153","Pulaski"
"10952","Illinois","Quartz","14860","17155","Putnam"
"10953","Illinois","Quartz","14870","17157","Randolph"
"10954","Illinois","Quartz","14880","17159","Richland"
"10955","Illinois","Quartz","14890","17161","Rock Island"
"10956","Illinois","Quartz","14900","17163","St. Clair"
"10957","Illinois","Quartz","14910","17165","Saline"
"10958","Illinois","Quartz","14920","17167","Sangamon"
"10959","Illinois","Quartz","14921","17169","Schuyler"
"10960","Illinois","Quartz","14940","17171","Scott"
"10961","Illinois","Quartz","14950","17173","Shelby"
"10962","Illinois","Quartz","14960","17175","Stark"
"10963","Illinois","Quartz","14970","17177","Stephenson"
"10964","Illinois","Quartz","14980","17179","Tazewell"
"10965","Illinois","Quartz","14981","17181","Union"
"10966","Illinois","Quartz","14982","17183","Vermilion"
"10967","Illinois","Quartz","14983","17185","Wabash"
"10968","Illinois","Quartz","14984","17187","Warren"
"10969","Illinois","Quartz","14985","17189","Washington"
"10970","Illinois","Quartz","14986","17191","Wayne"
"10971","Illinois","Quartz","14987","17193","White"
"10972","Illinois","Quartz","14988","17195","Whiteside"
"10973","Illinois","Quartz","14989","17197","Will"
"10974","Illinois","Quartz","14990","17199","Williamson"
"10975","Illinois","Quartz","14991","17201","Winnebago"
"10976","Illinois","Quartz","14992","17203","Woodford"
"10977","Indiana","Anthem Blue Cross and Blue Shield","15000","18001","Adams"
"10978","Indiana","Anthem Blue Cross and Blue Shield","15010","18003","Allen"
"10979","Indiana","Anthem Blue Cross and Blue Shield","15020","18005","Bartholomew"
"10980","Indiana","Anthem Blue Cross and Blue Shield","15030","18007","Benton"
"10981","Indiana","Anthem Blue Cross and Blue Shield","15040","18009","Blackford"
"10982","Indiana","Anthem Blue Cross and Blue Shield","15050","18011","Boone"
"10983","Indiana","Anthem Blue Cross and Blue Shield","15060","18013","Brown"
"10984","Indiana","Anthem Blue Cross and Blue Shield","15070","18015","Carroll"
"10985","Indiana","Anthem Blue Cross and Blue Shield","15080","18017","Cass"
"10986","Indiana","Anthem Blue Cross and Blue Shield","15090","18019","Clark"
"10987","Indiana","Anthem Blue Cross and Blue Shield","15100","18021","Clay"
"10988","Indiana","Anthem Blue Cross and Blue Shield","15110","18023","Clinton"
"10989","Indiana","Anthem Blue Cross and Blue Shield","15120","18025","Crawford"
"10990","Indiana","Anthem Blue Cross and Blue Shield","15130","18027","Daviess"
"10991","Indiana","Anthem Blue Cross and Blue Shield","15140","18029","Dearborn"
"10992","Indiana","Anthem Blue Cross and Blue Shield","15150","18031","Decatur"
"10993","Indiana","Anthem Blue Cross and Blue Shield","15160","18033","De Kalb"
"10994","Indiana","Anthem Blue Cross and Blue Shield","15170","18035","Delaware"
"10995","Indiana","Anthem Blue Cross and Blue Shield","15180","18037","Dubois"
"10996","Indiana","Anthem Blue Cross and Blue Shield","15190","18039","Elkhart"
"10997","Indiana","Anthem Blue Cross and Blue Shield","15200","18041","Fayette"
"10998","Indiana","Anthem Blue Cross and Blue Shield","15210","18043","Floyd"
"10999","Indiana","Anthem Blue Cross and Blue Shield","15220","18045","Fountain"
"11000","Indiana","Anthem Blue Cross and Blue Shield","15230","18047","Franklin"
"11001","Indiana","Anthem Blue Cross and Blue Shield","15240","18049","Fulton"
"11002","Indiana","Anthem Blue Cross and Blue Shield","15250","18051","Gibson"
"11003","Indiana","Anthem Blue Cross and Blue Shield","15260","18053","Grant"
"11004","Indiana","Anthem Blue Cross and Blue Shield","15270","18055","Greene"
"11005","Indiana","Anthem Blue Cross and Blue Shield","15280","18057","Hamilton"
"11006","Indiana","Anthem Blue Cross and Blue Shield","15290","18059","Hancock"
"11007","Indiana","Anthem Blue Cross and Blue Shield","15300","18061","Harrison"
"11008","Indiana","Anthem Blue Cross and Blue Shield","15310","18063","Hendricks"
